correlation	fl
0.06897231758354119	1
0.06865825462147099	2
0.0689591302748805	3
0.06916622708698232	4
0.06904519378055936	5
0.06921498654200026	6
0.0689859861013993	7
0.069278261237023	8
0.06962784729575328	9
0.0696711323261783	10
0.06967469127164497	11
0.06976567910372154	12
0.06971964175501572	13
0.06988212829350471	14
0.06985927268054715	15
0.06985379278814471	16
0.07000247631483873	17
0.07020060083972555	18
0.07024932931198302	19
0.07009348014746937	20
0.07029068817111744	21
0.07045987126814796	22
0.0707377855889064	23
0.07088613535914116	24
0.07051674295087251	25
0.07051994620895906	26
0.07060687739091946	27
0.07115644923551931	28
0.07119420177560731	29
0.071313916889115	30
0.0711136356365847	31
0.07114521017355857	32
0.07138983250869271	33
0.07153797936157588	34
0.07153016403987093	35
0.07154963621388975	36
0.0715485030884682	37
0.07170216187516108	38
0.07179703334513635	39
0.07202695578171857	40
0.07228217996626679	41
0.07215204545798959	42
0.07209119284839792	43
0.07252173763791497	44
0.07242964198956023	45
0.07276717202511457	46
0.07283397540811049	47
0.07261376841889194	48
0.07316061906589336	49
0.07314160037299555	50
0.07315064031340311	51
0.07343421234422393	52
0.07375472746821275	53
0.07348106789061701	54
0.07370131965016113	55
0.07380792298922506	56
0.07388425421447946	57
0.07400210898337063	58
0.07413829494567559	59
0.07420026935733427	60
0.07421760753100995	61
0.07426976815989533	62
0.07458428941834337	63
0.07480497048770932	64
0.07497794029891734	65
0.0747635739250538	66
0.07513881805186684	67
0.07535664908396968	68
0.0754899351799534	69
0.07573542897733354	70
0.07552707235818563	71
0.07598044212645903	72
0.07587614466870153	73
0.07625304853267356	74
0.07617029215856536	75
0.07640895825779379	76
0.07625393289585745	77
0.07647618766497197	78
0.07655006313734343	79
0.07679694153985885	80
0.07676203902885721	81
0.0769586627802	82
0.07668582046424781	83
0.07699226883812245	84
0.0768747781308692	85
0.0772214332600097	86
0.07704761796353561	87
0.07715456304773974	88
0.0771510481694053	89
0.07738112243930807	90
0.07738941302013871	91
0.0774347688333478	92
0.07734673626846585	93
0.07734107737370254	94
0.07762218684389591	95
0.07775476674139663	96
0.07769187069832267	97
0.07774200885542497	98
0.07817257874141699	99
0.07801877448995383	100
0.07818857195825407	101
0.07840112712932659	102
0.07824462867121885	103
0.07832897314118485	104
0.07833215906533585	105
0.07858542505966327	106
0.07888704054114497	107
0.07856745973501857	108
0.07886460327923074	109
0.07902942974525189	110
0.07903076078690861	111
0.07882380104650569	112
0.07915514708997594	113
0.07881524471464561	114
0.07932857533696498	115
0.07942293199311587	116
0.07942792366380773	117
0.07945696024624821	118
0.07953611091505405	119
0.07983461118871396	120
0.07979294090269147	121
0.07978077125507685	122
0.08001681024400448	123
0.0799805348162009	124
0.08015510645155458	125
0.08025144976957717	126
0.07995017740203911	127
0.08022657519385913	128
0.08007668062133103	129
0.0803407996120415	130
0.08038186574406057	131
0.0802518589077391	132
0.08050716967087733	133
0.08073273680413975	134
0.0804084911331347	135
0.08066578182956642	136
0.08093928639872112	137
0.08083231489682854	138
0.08092735649282341	139
0.08068396510984309	140
0.08090746715698786	141
0.08111157540499381	142
0.08134718415549265	143
0.08095482433026771	144
0.08134957781216764	145
0.08135962178016594	146
0.08112137944178806	147
0.08116348739451457	148
0.08144100772650152	149
0.08136388024234634	150
0.08144005870050185	151
0.08140055318568969	152
0.08166230649966276	153
0.08177061561881245	154
