correlation	fl
0.059609350732691004	1
0.059126690887961915	2
0.058958668438653335	3
0.05942422141635208	4
0.05929187330365365	5
0.05944871019151078	6
0.05960128725845315	7
0.059850952150853745	8
0.05988690711735411	9
0.060031769300792	10
0.060024537476029594	11
0.059828470227900554	12
0.05975117467252324	13
0.060035849173434394	14
0.05998264195870266	15
0.06014463431669404	16
0.06008458022048019	17
0.06001622025714318	18
0.060230451201348394	19
0.06051900903461445	20
0.060221654108988956	21
0.06053000183330717	22
0.060677158828604125	23
0.06071387552458868	24
0.060713809843336373	25
0.06048920099754968	26
0.06058121512869818	27
0.0608141398328095	28
0.060638186306670706	29
0.06085323315639338	30
0.061147600890019325	31
0.06121179687253603	32
0.06123259146209647	33
0.06106653560591793	34
0.06132140495490302	35
0.061597988347892506	36
0.061512471036069064	37
0.06155764075597706	38
0.06164223882694716	39
0.06173523854998181	40
0.06179026214790072	41
0.062061693185569616	42
0.06203175717473019	43
0.06220342063391696	44
0.06215741738638018	45
0.062302494988999584	46
0.062301358062792314	47
0.06258176163581565	48
0.06243778603235218	49
0.06272109610872759	50
0.06291963811649223	51
0.06298451707379317	52
0.06286753795878326	53
0.06304164744444779	54
0.06313316943140851	55
0.06320205204198472	56
0.06337229204682365	57
0.06314080009316637	58
0.06354724047562611	59
0.06375103335242073	60
0.06399834882289557	61
0.06391652962347723	62
0.06398864950361	63
0.06415429207231706	64
0.0642980902643795	65
0.0641900506933874	66
0.06431607929523252	67
0.06446153148678631	68
0.06473319022413404	69
0.06472869374500945	70
0.06511164263245874	71
0.06515568489313835	72
0.0650012150100029	73
0.06533882716221806	74
0.06518969482477244	75
0.0653770240634222	76
0.06567749411445466	77
0.06540817758294899	78
0.06567927431212356	79
0.06560264155620155	80
0.06559611308212797	81
0.06593773810142935	82
0.06611537094924416	83
0.06585506613533068	84
0.06577975879595942	85
0.06605973570565188	86
0.06627411226628485	87
0.0662528200742079	88
0.06646916875049305	89
0.06639622741596041	90
0.06635396981397039	91
0.06636483795839998	92
0.06665951069967105	93
0.06656270588111607	94
0.0665124506191359	95
0.066693029304828	96
0.06666508699067218	97
0.06696812116276814	98
0.06682312412033782	99
0.06697696971310765	100
0.06703536367037669	101
0.06728219469179406	102
0.06710268244982033	103
0.06705911401360072	104
0.0672019769401701	105
0.06714113089224676	106
0.06737164933605948	107
0.06739163278115148	108
0.06764669386540001	109
0.06790513019515496	110
0.06754480068623789	111
0.06770551653227183	112
0.06793660358116226	113
0.06800298601636057	114
0.0680107589786905	115
0.06780950967734253	116
0.06817127078618632	117
0.06815388135415218	118
0.06827085942659596	119
0.06821914634968372	120
0.06836317057322282	121
0.06820865297509414	122
0.0685719090301985	123
0.06848046201663628	124
0.06870078875234935	125
0.0686855131413869	126
0.06875362281528277	127
0.06873309377328153	128
0.06870448852132832	129
0.06917199682961188	130
0.06892532529833856	131
0.06886923647657585	132
0.06905390078925167	133
0.06934460249757433	134
0.06926555355938135	135
0.06906495046332066	136
0.06933882695992236	137
0.06911017418566083	138
0.06942217367608237	139
0.0698752785198824	140
0.0692948342736902	141
0.06942030899711554	142
0.06959780147975074	143
0.06981932511976083	144
0.0695680487907045	145
0.0698693900301868	146
0.06937535703747753	147
0.06961631854244142	148
0.0696981248949102	149
0.0699400172905706	150
0.06995141418070974	151
0.07023298099042952	152
0.06996553799831697	153
0.07006357855454984	154
0.07003736512962666	155
0.07001960253150652	156
0.07015398677436173	157
0.07015839755853252	158
0.07059528026360723	159
0.07021719530869401	160
0.07053302902465704	161
0.07047872600721555	162
0.07026588174223958	163
0.07048225088831286	164
0.07045072016745721	165
0.0703650025030881	166
0.07056256592308646	167
0.07080005192548565	168
0.07082190113364939	169
0.07060938042063596	170
0.07063337139872558	171
0.0705883439943279	172
0.07055703983636144	173
0.07062521251457064	174
0.07091778077591705	175
0.07087019249024344	176
0.07068208617708137	177
0.07067979391808345	178
0.07062974976399392	179
0.07101265210201833	180
0.07066125142789037	181
0.0710098943208383	182
0.07091892692693802	183
0.07102785278467942	184
0.07075014394356685	185
0.07090078980381384	186
0.07104862896743286	187
0.07094960592185855	188
0.07106296729796	189
