correlation	fl
0.0018158701744601256	1
0.0016951911404272971	2
0.0017086443364486277	3
0.0016814176670099648	4
0.0017524350981299626	5
0.0018354635836821467	6
0.0017362134914583112	7
0.0018167768289087008	8
0.0017867601607371348	9
0.0017778555136916724	10
0.0017861313675453386	11
0.0018605741749489332	12
0.001857507302886215	13
0.0018008252464807978	14
0.0018219802514214986	15
0.0019386564471436038	16
0.0018568762119580255	17
0.0019346978493663528	18
0.0019077135732796765	19
0.0019307104388218348	20
0.00194204163029514	21
0.001924272473695827	22
0.0020140116265299937	23
0.0020189081665196616	24
0.0019953498371821834	25
0.001953701584354401	26
0.002065153377561439	27
0.0020235256436122967	28
0.002092133333338136	29
0.0021068496258047674	30
0.002117245172616183	31
0.002138069771085924	32
0.002151543566601128	33
0.0022131104887578514	34
0.00219593548008048	35
0.0022045401531434737	36
0.0022483367166875826	37
0.002324597340198698	38
0.0022758763738130786	39
0.002362592691536599	40
0.0023466412969803336	41
0.002340855788920984	42
0.0024042270186951033	43
0.0024275217731503187	44
0.0024740640229914575	45
0.002489993443270365	46
0.002484488462260002	47
0.0024905966396661858	48
0.002529810296405333	49
0.002637931048841015	50
0.002529802453811697	51
0.0026247622283542436	52
0.0025892430308100643	53
0.0026755874063836265	54
0.002747005963289453	55
0.00278586836433449	56
0.0027644210163205274	57
0.002716931918216421	58
0.002865504375550176	59
0.002848006856811556	60
0.002817724733062711	61
0.0029433135388900263	62
0.002981595246355467	63
0.0029393297286862837	64
0.0029944497363401986	65
0.0030269200203650592	66
0.003074991666751793	67
0.0030633721071860933	68
0.003134117375038659	69
0.0031436271313023513	70
0.0032446627910350826	71
0.0032281328484990656	72
0.003275289992874983	73
0.0032051846740773333	74
0.0033084112682711954	75
0.003292468068193884	76
0.0033334981531691027	77
0.003257863826494158	78
0.0033463977619577943	79
0.0033436225688600893	80
0.00333106467155115	81
0.0033071917867742635	82
0.0033424207391492488	83
0.003283597689137398	84
0.003339352580363097	85
0.0032952531331824865	86
0.003268575321762972	87
0.003261860216177679	88
0.0032465220476747517	89
0.003252660516930741	90
0.003243167028161474	91
0.0032710604426820084	92
0.0032496035518802483	93
0.003219891816504668	94
0.003276890881307749	95
0.003215913615733244	96
0.0032055279374284132	97
0.003294647873265687	98
0.0033148691437279824	99
0.0032744227784028096	100
0.0033105845378847243	101
0.0033301833580563576	102
0.003235796500422555	103
0.003256974506238248	104
0.003287926897720273	105
0.003301051868749691	106
0.0032606400310174997	107
0.003353749594843606	108
0.003296502671586719	109
0.003256384632863379	110
0.0032661815159648337	111
0.0032833035531176146	112
0.003265271315720987	113
0.003316699381537849	114
0.003295910685863906	115
0.0033599084638592314	116
0.0032824147193849435	117
0.0033323274005659063	118
0.003355907140298014	119
0.003384987607500603	120
0.0033629815126825875	121
0.0033390777727001775	122
0.0033969615721778316	123
0.0033476640831068575	124
0.0034178034765936205	125
0.003386554057205013	126
0.0033939100288142786	127
0.003410161454904309	128
0.0034049462231066103	129
0.003447509771580846	130
0.0034808903840588454	131
0.0034367871640747687	132
0.003456691279578089	133
0.0034254354848247347	134
0.003495877148668162	135
0.0034662088765988336	136
0.0035216423728202193	137
0.0034971538200897646	138
0.0034885646943237382	139
0.0035427811845479967	140
0.003417163031849015	141
0.003502022265720454	142
0.003433725832720793	143
0.0034680311454434796	144
0.0034968113775351094	145
0.0035271686976738386	146
0.0034569934878056394	147
0.0034358558173250447	148
0.0034710779220307906	149
0.0035068963224616353	150
0.003464332692033425	151
0.003517942145416991	152
0.0034340037165695274	153
0.003513664049362347	154
0.003522230880794035	155
0.0034968071309315852	156
0.0035277188651943606	157
0.0035271343902997425	158
0.0035387743468584393	159
0.003548284847087633	160
0.0035813465929985283	161
0.0035589781457279574	162
0.003582562747003011	163
0.0035436931382637	164
0.0035219206775110408	165
0.0035234578805853002	166
0.003579507856537731	167
0.0035589659816900312	168
0.0036263352024823	169
0.0035452289846396334	170
0.003585914625028524	171
0.003524370094662403	172
0.003597578822261843	173
0.0035443055557940334	174
0.003535400704389736	175
0.0036808826625898622	176
0.0035001586629293414	177
0.003562058447220854	178
0.0036542113377001375	179
0.003545492696069284	180
0.0035424637521266956	181
0.0035994049773653254	182
0.0035804311374580096	183
0.0035810524178332987	184
0.0035966654496324773	185
0.0036349313842153007	186
0.0035703212193916043	187
0.0035409214773588064	188
0.0035896090969625874	189
0.0035917322558350106	190
0.003534464330997751	191
0.0035372479582110963	192
0.003543061702037702	193
0.0035574466238606577	194
0.003538475351147838	195
0.003632797719997541	196
0.0036122604656046906	197
0.0035709413051446706	198
0.003619611963672293	199
0.003602170427098696	200
0.0035795148707653632	201
0.003566327787560208	202
0.0034962092187053825	203
0.0035503941123924384	204
0.0035899248147906572	205
0.0035697063158457486	206
0.003550717815940339	207
0.0034551192124461258	208
0.0035299112370782084	209
0.0034958566675481703	210
0.00358104974555746	211
0.0035672617142723253	212
0.003568490502992513	213
0.0035629845188567466	214
0.003542742726108742	215
0.0035258979248877485	216
0.0035522226946973676	217
0.0035547151740916794	218
0.003511197918594636	219
0.0034584992794039413	220
0.00350140460738611	221
0.003450542171882483	222
0.003481490082632326	223
0.0035155034031388154	224
0.003510253957627685	225
0.0035124211387601322	226
0.003486991825192886	227
0.0034943032933213466	228
0.0034563721517771686	229
0.0035200696728720014	230
0.0034603520669261195	231
0.003448712346078615	232
0.0034116651069220822	233
0.003351318527665088	234
