correlation	fl
0.00273919744932636	1
0.002701133204144351	2
0.002788881118864239	3
0.0027656817623485735	4
0.0027678022487932466	5
0.0028349706638147914	6
0.0028052210231805782	7
0.0028748176959679543	8
0.002865032142040138	9
0.0029009920868768007	10
0.0030262399397147756	11
0.0030366396713584812	12
0.003062498452071895	13
0.0029863574634636856	14
0.0030958256692308183	15
0.003100842568196451	16
0.003104151796852813	17
0.0031493854403556124	18
0.00319218036642163	19
0.003259083962067946	20
0.0032742469796499373	21
0.003268000551748955	22
0.003342362975605133	23
0.0033081412660221966	24
0.0033391092854299182	25
0.0033908485235733983	26
0.0033997400472520587	27
0.00350355034293993	28
0.003515448184331918	29
0.003527678831735968	30
0.0036692169556750147	31
0.003637097150726635	32
0.0036983564383809256	33
0.0036811494654304605	34
0.0037614166903190594	35
0.003761109254807007	36
0.003834897882567138	37
0.0038557185293978634	38
0.003934823409869247	39
0.003986564367225576	40
0.003992197079830083	41
0.003924398531912082	42
0.003979997597350008	43
0.004094506457231794	44
0.004115904340494647	45
0.004142120543478927	46
0.004231003567996965	47
0.004190888615507072	48
0.004242047996422892	49
0.004261936494365646	50
0.004362467128114192	51
0.004451127046013096	52
0.004404107415866254	53
0.004508502256144273	54
0.004525189397188161	55
0.004667324919734675	56
0.00464768279154627	57
0.004683368911993647	58
0.004753855303838084	59
0.0048389416360420465	60
0.004837163299490126	61
0.00493204130009291	62
0.00491565887993834	63
0.004998642706484339	64
0.005004901970168244	65
0.005069119275744227	66
0.005125636814333167	67
0.005223177193143108	68
0.005206519748170214	69
0.005261530402947655	70
0.005332361384220007	71
0.0053362022426016245	72
0.00540107324239771	73
0.005457537457508302	74
0.005538752093578142	75
0.0055643363442165585	76
0.005643414406788722	77
0.005572357089785621	78
0.005574421478625142	79
0.005675297049289888	80
0.005687144850351965	81
0.005569373295913899	82
0.005598228006861948	83
0.0056764517051308225	84
0.005653257113007171	85
0.005737708397291293	86
0.005738005084468056	87
0.005693433314412353	88
0.005707395940056444	89
0.005751415198388251	90
0.005777587148106709	91
0.005859382401726436	92
0.0057338682987864405	93
0.005913208693374459	94
0.005821884733989543	95
0.005895067280916808	96
0.005846010381304133	97
0.005949184064227169	98
0.005895641235880653	99
0.005960774368218128	100
0.005953657021106467	101
0.005999752343314427	102
0.006050056590978503	103
0.006008980025714643	104
0.005956645947134198	105
0.006059858954970033	106
0.006030096048296797	107
0.00603782173036075	108
0.0060794631862382004	109
0.006191889032873411	110
0.0061213909260783	111
0.006212413539548332	112
0.006140756322366483	113
0.006218966888727416	114
0.006337042074131507	115
0.006226119120784598	116
0.006197532741936682	117
0.006185353741521895	118
0.006307939197983106	119
0.0062784185867328975	120
0.006312344456091066	121
0.006336145941758777	122
0.006348039647791468	123
0.006384628568183628	124
0.006448879353470684	125
0.006464936815543699	126
0.0064393615740165056	127
0.006491383771475595	128
0.006539007934781925	129
0.006575268731766734	130
0.006477416866441083	131
0.006558937946637038	132
0.006558047404888087	133
0.00650062532605019	134
0.006549675906791286	135
0.006587187578340915	136
0.006595510840832475	137
0.006680240915407259	138
0.006643400665620165	139
0.006725151410405313	140
0.006665990424716407	141
0.006705841487847985	142
0.00670908935435319	143
0.006662398775076785	144
0.006770992922011378	145
0.006707637576309122	146
0.006798350553786231	147
0.00674928362313494	148
0.00680904339342841	149
0.0068762612250781495	150
0.006851271020703373	151
0.006884291687990808	152
0.006836408991396893	153
0.006868254136407155	154
0.006878639927017283	155
0.006857821310644311	156
0.0068572294687860615	157
0.006861978396537179	158
0.006938407484190061	159
0.006965493922018098	160
0.006948818488813951	161
0.006960395984211538	162
0.0069392943035479345	163
0.006956555812784051	164
0.006950606398996043	165
0.006895900546527904	166
0.006946445580783989	167
0.006995254702639691	168
0.007034783979020991	169
0.006941703351972349	170
