correlation	fl
0.0024227066905713546	1
0.002452178042019889	2
0.002539824520760286	3
0.002513509797195637	4
0.0024274102764826858	5
0.0025235185020831483	6
0.002607131289026505	7
0.0025514086986703206	8
0.0025946137565041397	9
0.0026591303017142656	10
0.002689793339993098	11
0.0026969985082973425	12
0.0026756894486361714	13
0.002670074379682507	14
0.0027401835408331593	15
0.0027348640310934664	16
0.0028018507444084284	17
0.0027489605473145487	18
0.002810624789993369	19
0.002818762043849822	20
0.002890789751520627	21
0.002883608340641555	22
0.002991594681243486	23
0.0030341757968065895	24
0.002966560005322417	25
0.0029471632572840136	26
0.003029782345270898	27
0.003038882131362859	28
0.003081445538697734	29
0.003172239472247378	30
0.003124383450679436	31
0.003234536350516885	32
0.0032433147251220837	33
0.003223909500391154	34
0.003296544093675984	35
0.003257126902766031	36
0.0033334907823777188	37
0.003326906368453962	38
0.003412691655068297	39
0.003397997683737667	40
0.0034859466615958295	41
0.003488774704478677	42
0.0035470237718830734	43
0.003592095762001257	44
0.0035322830844709096	45
0.003606792064005807	46
0.003704186005491053	47
0.0037192063340318864	48
0.00377303883869865	49
0.0037645908874411236	50
0.0038068545370091114	51
0.003860694783291918	52
0.00391454244007494	53
0.003942116873939138	54
0.0039389646592954495	55
0.004039158602732376	56
0.004038213514675091	57
0.0040848858367874665	58
0.004102407521389842	59
0.004235460945224135	60
0.004179402768099224	61
0.004254248663658635	62
0.004341283434460024	63
0.0043700737718298495	64
0.004422064695604412	65
0.004465885765179864	66
0.0044950133787738855	67
0.004410120570976017	68
0.004614621726777825	69
0.004583632802213693	70
0.0046433945325698505	71
0.004708530707850924	72
0.004806816170075238	73
0.004760196677618253	74
0.004849407466370165	75
0.004893236360266858	76
0.004832524377295089	77
0.004872873620940119	78
0.004855380400777532	79
0.00488542340844482	80
0.004945836520459613	81
0.0049402159211617966	82
0.004947429553773014	83
0.004886064058139333	84
0.004944583324053115	85
0.004940529594307072	86
0.004969023378362699	87
0.004925206924994008	88
0.004968405096721048	89
0.0050128690398354376	90
0.004997196389602375	91
0.004994352190492936	92
0.00507109978422907	93
0.0050297764286310834	94
0.005019750427678772	95
0.005069543197598972	96
0.005100861434963292	97
0.005079554925113858	98
0.005133702061882446	99
0.005060136772219505	100
0.005175038825518388	101
0.00516379798796392	102
0.005232022077843356	103
0.005133086319931569	104
0.0052367344037182045	105
0.005277399503326816	106
0.005223244865969967	107
0.005290278760902593	108
0.005235151621443703	109
0.005352896908829853	110
0.005310590467422359	111
0.005382622593024342	112
0.005365729786161473	113
0.005365096185170904	114
0.005360412596173291	115
0.005412389107107531	116
0.005387648927609279	117
0.005446181190056148	118
0.00545183202613659	119
0.0054214706539068725	120
0.005448052522239446	121
0.0054991154505553775	122
0.00551382377100828	123
0.005547650643816474	124
0.005595807078433072	125
0.005591152667225168	126
0.005448051341079642	127
0.005586745440741034	128
0.005581460918465346	129
0.005533532098408618	130
0.005623098092242958	131
0.005611781659634357	132
0.005629047196514705	133
0.005606163239795849	134
0.0057210908989330815	135
0.005658148037439771	136
0.005658769078649266	137
0.005802806984797031	138
0.005709490300755892	139
0.005667551205411942	140
0.005685072354478471	141
0.0057749381157482646	142
0.00579808006581559	143
0.005733270334990198	144
0.005842840528617285	145
0.005801840268234606	146
0.0058221811675952416	147
0.005778048514070852	148
0.005911108161806471	149
0.005883246035815717	150
0.005901711908759528	151
0.005875716012883551	152
0.0059076728463526755	153
0.005905136887099307	154
0.005901708396461132	155
0.005938296747829018	156
0.0058841477917599356	157
0.005938015918996665	158
0.005939303936580405	159
0.006025696585630169	160
0.005933958253730929	161
0.00593085939961887	162
0.0059809406837387415	163
0.006033210483051053	164
0.006008812189511911	165
0.005965273421181294	166
0.006029445760269853	167
0.0060119288186062745	168
0.005998475436309878	169
0.005976866945371964	170
0.006011917506135531	171
0.006114928101424377	172
0.0060629482193888685	173
0.006071417472705072	174
0.006099283544995918	175
0.0060263363990662976	176
0.0060003478747733836	177
0.0060281830666944385	178
0.005992198485749998	179
0.006053562048988185	180
0.006032264330978858	181
0.006018766444438739	182
0.0062010422383243545	183
0.0060651242483967535	184
0.006080800503580204	185
0.006100223086118663	186
0.006042609299187197	187
0.006080459780910201	188
0.006032909156036165	189
0.006091748045389514	190
0.005958392179229371	191
0.00600158751571222	192
0.006061706832081926	193
0.0060657499898553605	194
0.006036316780452554	195
0.006026317820269751	196
0.006080503363831699	197
0.0061399488651222986	198
0.005998150209169312	199
0.006080807724073729	200
0.006035691547728096	201
0.006033810917497679	202
0.006016625917901825	203
0.006062027085859412	204
0.006071999233067371	205
0.006021935144801561	206
0.006096133828976651	207
0.005989977525248109	208
0.006101141527635178	209
0.0059699497746176795	210
0.006033515247290887	211
0.0059358241616558225	212
0.00606827017179745	213
0.005962738924875078	214
0.0059611957149432885	215
0.0059621306042324474	216
0.005881052453562875	217
0.005959004190536922	218
0.00601566354614378	219
0.0059057777324373895	220
0.005966844042582799	221
0.005929245809638794	222
0.005914241249375233	223
0.005949289123336992	224
0.005956793847429218	225
0.005889837550080462	226
0.005882288953762573	227
0.005863828631667429	228
0.00586915171539005	229
0.005902638852983149	230
0.005964940099868204	231
0.005718564688406629	232
0.00582685555306162	233
0.005865391474845249	234
0.005773044040898311	235
0.005790852311271827	236
0.005789911121581311	237
0.0057774307296241355	238
0.005801841601811967	239
0.005724835244202977	240
0.005798994953205371	241
0.005699114153276682	242
0.0057072595915077335	243
0.005718838194694363	244
0.005739840135546133	245
0.0057053999032901665	246
0.005660635482609653	247
0.005639023238935843	248
0.005605243539174345	249
0.005677568278786377	250
0.005666560975103384	251
0.005661282686318514	252
0.005636495591613446	253
0.005621804598034986	254
0.005664710766053412	255
0.0055598078214870025	256
0.0056330950388210265	257
0.00559393598389333	258
0.005526041549838549	259
0.005466830192426741	260
0.005462416684232059	261
0.005469006560954102	262
0.005495006377115442	263
0.00548499508225809	264
0.005497538400300628	265
0.005463677964476718	266
0.005393583451580812	267
0.005357252682382351	268
0.005450559579927654	269
0.005394519973806104	270
0.005413926761139649	271
0.005381046430817757	272
0.005384514378659145	273
0.00540577796038565	274
0.005317478450810099	275
0.0053271889494820295	276
0.005186912348099472	277
0.0052520487196398786	278
0.005355686479624751	279
0.005263957880695035	280
0.005202231346773533	281
0.005191631023222708	282
